ca11a4b920d7e64e5d2230d5373e0f76|Aurora Crystal Pendant Necklace|3273abd0ce8a442b8745d1108ed3dcdb|watches_gifts|9|11|16|300|47.99|3
2fea0f2cec6b6324a277d4a61c2ed2c6|Brightening Vitamin C Face Serum|766759f1b14f4e53a0e887f4ebe0a0ca|health_beauty|11|11|11|100|55.16|5
4666663905288ce384a71d096b22e7cd|Professional Thermal Laminator Machine|78b8553f3a3d4926907225d19ea0ea55|stationery|11|11|52|1350|120|2
7ddb76f2c7237acc852358b95e7946a8|Calligraphy Pen and Ink Set|78b8553f3a3d4926907225d19ea0ea55|stationery|11|11|52|2|130|3
16d096faa27582985f849f08370cf1ed|Digital Pocket Scale|8a71c00a50dd41258f7e56727c6ea7e4|agro_industry_and_commerce|18|11|10|4050|232.13|5
a5e242d7d26774906928c7c4aa3916bd|HydroSip Tall Water Tumbler|bff9aeebc2314bcfa487833f7fe395f7|housewares|23|11|11|75|7.93|4
ed6d2fe9a24cfdfd0f4c40094db5145b|The Little Book of Big Ideas|c4623dcc98ef4965bf58f71c297feffe|books_general_interest|15|11|20|1000|122.5|1
574841fd9d176e7e81693636106765a8|OceanBreeze Eau de Cologne|f33f53cfc384453a91d7eeedb2a7ebfe|perfumery|10|11|12|80|33.99|3
3fddda7e92c16fa45033a4373a116e00|Aura Botanica Eau de Parfum|f33f53cfc384453a91d7eeedb2a7ebfe|perfumery|11|11|8|75|41.99|4
bddc970a859e17f3f60f337ff8d72dfa|Quirkify Desk Novelty|2508804df39245f396dc85a0b0af8bbe|cool_stuff|9|12|19|268|19.99|1
c170e8de4edb5424cbd56ed64c288639|ClearVoice HD Business Phone|3ad56fff181143458426c945228a69fe|telephony|12|12|8|915|1005.55|3
724ea95fdce3d1238faa891234996887|Superhero Action Figure|4b92788710d44194babade336f17db72|toys|8|12|11|163|51.5|3
106392145fca363410d287a815be6de4|Bamboo Bath Mat|60f31f405aa04ba6ab3b0c79c5126afb|bed_bath_table|2|12|7|2083|107.5|5
fd78812672eb8dd819fad93951bdbe64|PureGlow Compact Facial Cleansing Pod|766759f1b14f4e53a0e887f4ebe0a0ca|health_beauty|7|12|8|187|16.9|6
7c2d0df8e5fbfa71d54a400b33a8502e|Vitamin C Brightening Serum|766759f1b14f4e53a0e887f4ebe0a0ca|health_beauty|9|12|18|138|105.55|2
6cbe86517b670a03d810471811e93316|Prestige Fountain Pen Set|78b8553f3a3d4926907225d19ea0ea55|stationery|4|12|9|233|99.9|3
0453f63a85b66c3950381599dbbfb2ec|Lightweight Training Soccer Ball|9f6ec8c472c74f76a844b770ac654ecb|sports_leisure|12|12|10|231|34.7|2
e23a34276c3979415a832cbd4d043952|Ergo-Click Wireless Mouse|c1ce8b11328b4346a7eaf72e02ee52c6|computers_accessories|21|12|12|140|29.88|1
5ae533eac9c0e93b3f89bc9aea079ed9|ErgoFlow Wireless Vertical Mouse|c1ce8b11328b4346a7eaf72e02ee52c6|computers_accessories|8|12|8|83|35.99|5
63456bc0cfe423fc6621bdd93fd0337c|ConnectAll USB-C Hub|c1ce8b11328b4346a7eaf72e02ee52c6|computers_accessories|10|12|10|125|39.9|5
70559c57b5e5cfac386368f45e744f55|Nano-Link USB Dongle|c1ce8b11328b4346a7eaf72e02ee52c6|computers_accessories|9|12|13|179|7|4
0eeeb45e2f5911fd44282e5bb0c624ff|MelodyMaker Guitar Picks|ed5154eb9a114917864497b95783f8d9|music|15|12|15|82|3.85|3
6ebc84d95d4340324cf0cb525e495eed|Aura Perfume Essence|f33f53cfc384453a91d7eeedb2a7ebfe|perfumery|9|12|10|120|24|5
159afb2051a2a69bcd9a594ce5ed6452|Travel Toiletry Bag|f8e58ae5c6fb4d4597699ea56480c8e2|luggage_accessories|32|12|46|950|91.4|5
3471ed8114d798dfbb0ed5f85349f695|Kinetic Art Perpetual Motion Machine|2508804df39245f396dc85a0b0af8bbe|cool_stuff|76|13|41|5100|209.99|1
177f62b739076126a879238444ccbf02|Elegance Chrono Watch|3273abd0ce8a442b8745d1108ed3dcdb|watches_gifts|12|13|14|240|599.8|3
d294bd539d8c70342149beb38b767afc|The Executive's Rose Gold Pen Set|3273abd0ce8a442b8745d1108ed3dcdb|watches_gifts|11|13|12|650|489|2
dca18a6e2fb6da75092ed874094ed7b6|Smartphone Armor Case|3ad56fff181143458426c945228a69fe|telephony|8|13|10|300|31.89|1
a96162639da9bf8cc57b7931a5fcbd2a|ConnectPlus Universal Phone Dock|3ad56fff181143458426c945228a69fe|telephony|17|13|20|310|94.99|5
40bc6155bfab13c191f9d5a72ebe12c7|PowerUp Wireless Charging Stand|3ad56fff181143458426c945228a69fe|telephony|20|13|13|100|94.9|4
3ef69437b2ca2234de7ad9165bebfe43|TuffPup Chew Bone|3b05dea9cd424f568555311b1a0c843f|pet_shop|16|13|16|250|49.99|3
d538285bd15e067ff40beb6f988b794d|WhiskerLick Catnip Treats|3b05dea9cd424f568555311b1a0c843f|pet_shop|10|13|10|500|189.99|5
26644690fde745fc4654719c3904e1db|Orthopedic Foam Bed Wedge Pillow|60f31f405aa04ba6ab3b0c79c5126afb|bed_bath_table|65|13|28|40425|80|5
471a32499c740e72816ee0d71185dafc|Jacquard Weave Bath Towel|60f31f405aa04ba6ab3b0c79c5126afb|bed_bath_table|20|13|28|975|59.99|1
f497ba62f1d6b4f6a3a3266fa8623ad3|Vita-C-Glow Brightening Serum|766759f1b14f4e53a0e887f4ebe0a0ca|health_beauty|8|13|12|83|58.2|5
495bddc7440e227dcf4af56f47749587|RadiantSkin Complete Care Kit|766759f1b14f4e53a0e887f4ebe0a0ca|health_beauty|14|13|12|867|206.96|1
b79361867edbe85462b548334d136a8a|Radiance Anti-Aging Serum|766759f1b14f4e53a0e887f4ebe0a0ca|health_beauty|7|13|9|125|148.5|2
fb306b50f9757b8b49a3d45b4099d929|Petal-Soft Sonic Facial Cleansing Brush|766759f1b14f4e53a0e887f4ebe0a0ca|health_beauty|9|13|10|95|18.49|6
f6f1acecb8770430b76a87fae1c522dc|Nano-Drone Explorer|b2d10450920f4ca39b4abb6f36c3068b|electronics|9|13|11|83|23.99|1
d7ae40734de8ff910e5e84034b1e94f3|Set of 4 Coasters|bff9aeebc2314bcfa487833f7fe395f7|housewares|14|13|15|345|35.9|3
446e4aaabb7fbea797d25845c8ab50f4|Swift-Click Wireless Mouse|c1ce8b11328b4346a7eaf72e02ee52c6|computers_accessories|10|13|11|100|98.32|3
e38ae1121c1566bb56b728d8079b2d75|Go-Go Gadget USB Hub|c1ce8b11328b4346a7eaf72e02ee52c6|computers_accessories|13|13|13|275|23.9|4
79be3804af052f5d6a473dfdeaa38f06|USB-C to 4K HDMI Multiport Adapter|c1ce8b11328b4346a7eaf72e02ee52c6|computers_accessories|9|13|11|50|59.9|4
bdce983de5f3fe3c23363b676b19dcbf|Navigator Travel Backpack|f8e58ae5c6fb4d4597699ea56480c8e2|luggage_accessories|32|13|46|875|92.9|4
c12f337b7701b3ed6ff08588e9bfed27|Home-Link Cordless Phone|087378e5f4e94c078b259db23addda5e|fixed_telephony|10|14|15|105|41.95|1
9a9f428eef4cf4c588633509b9fd1c5a|AutoFresh Vent Clip Air Freshener|15d0fe4c16a14a419e2604a660085755|auto|3|14|9|1050|9.99|3
843c3f321cc992f9a1a3c6319fd568f2|Heavy-Duty Car Jack Stand|15d0fe4c16a14a419e2604a660085755|auto|15|14|16|442|104.49|1
735bc5b144baa5f37d59ebcfd20a6310|AutoShine Microfiber Cleaning Cloth|15d0fe4c16a14a419e2604a660085755|auto|10|14|15|104|44.9|2
acdf83e7694c8eec22e6b19bc59f4e60|GravityDefy Desk Toy|2508804df39245f396dc85a0b0af8bbe|cool_stuff|13|14|12|200|30.6|4
35310457211638bcf0670da2cd8ba8be|Sculpted Abstract Vase|2bb01c7a843e4bed9183eeb1d0145e05|furniture_decor|15|14|19|525|44.9|3
693567e68c0e3d72dc3ae88159aeed6c|Crystal Trinket Box|2bb01c7a843e4bed9183eeb1d0145e05|furniture_decor|14|14|28|303|49.9|4
beb8e018882d56635b77f4a73233c847|Unisex Digital Sports Watch|3273abd0ce8a442b8745d1108ed3dcdb|watches_gifts|9|14|13|213|54.26|4
cff80bb3d5c12a024ae5860a6475c472|Sterling Silver Pendant Necklace|3273abd0ce8a442b8745d1108ed3dcdb|watches_gifts|9|14|18|278|128.99|5
c80c377f9c43421aa6ed91b1259c0bf3|Classic Chronograph Wristwatch|3273abd0ce8a442b8745d1108ed3dcdb|watches_gifts|9|14|13|338|43.22|2
4d99fe6463cbc101057f59a2380bf2ba|Minimalist Desk Watch|3273abd0ce8a442b8745d1108ed3dcdb|watches_gifts|8|14|13|375|49.96|5
1f8e6a79faf4326701aa4b07c0b955e1|GalaxyLink Pro Smartphone|3ad56fff181143458426c945228a69fe|telephony|10|14|11|538|1209|2
d4a56b9816c864d22d8b40c16999208b|Clear-Talk Bluetooth Earpiece|3ad56fff181143458426c945228a69fe|telephony|10|14|11|230|121.63|3
00fd6afd95fe066db8433832180a5369|Galaxy-Fold Pro Smartphone|3ad56fff181143458426c945228a69fe|telephony|11|14|13|299|1502.93|2
f09e13fe0ac1c5524c93e59ed3a4eaac|Signal-Boost Pro-Range Cell Extender|3ad56fff181143458426c945228a69fe|telephony|12|14|12|552|107.9|4
f3efd1d829b025dddc72baba33e17c19|Steady-Shot Smartphone Gimbal|3ad56fff181143458426c945228a69fe|telephony|13|14|16|540|320|1
8b52d90d2e8716dad633486c6cc94ecf|Rugged Waterproof Smartphone|3ad56fff181143458426c945228a69fe|telephony|16|14|15|408|989|5
cfa7ee31b3e91eacffe78176dc964965|Fast-Charging Phone Adapter|3ad56fff181143458426c945228a69fe|telephony|16|14|14|203|15.63|5
907c84d5b8961d53ba1b803638fffcad|Whisker-Lickin' Gourmet Cat Treats|3b05dea9cd424f568555311b1a0c843f|pet_shop|8|14|12|620|173.25|2
7f72a8900b3d2fc8fa2635b7836d6e6e|Playful Pals Toy Set|4b92788710d44194babade336f17db72|toys|10|14|12|147|73.9|3
c23b47bacd44b878e3345d06ab5664dc|Glow Up Vitamin C Serum|766759f1b14f4e53a0e887f4ebe0a0ca|health_beauty|14|14|12|153|23.9|1
9ab9b4cd7716f676ce8417012a107119|Age-Defy Retinol Cream|766759f1b14f4e53a0e887f4ebe0a0ca|health_beauty|11|14|12|650|169|1
c43e3279d830e4515718d56b91cfa7d8|PureSkin Facial Cleansing Brush|766759f1b14f4e53a0e887f4ebe0a0ca|health_beauty|8|14|10|78|19.9|2
e813c8739a6a0706b764a5d4468702a6|Aqua-Restore Face Cream|766759f1b14f4e53a0e887f4ebe0a0ca|health_beauty|15|14|14|160|27.82|3
b6190912a554e26ca7ff517da2a3145b|Glow Up Skincare Kit|766759f1b14f4e53a0e887f4ebe0a0ca|health_beauty|13|14|10|117|73|1
bc9cc914f974963c07be697fc93037bb|Aura Glow Face Serum|766759f1b14f4e53a0e887f4ebe0a0ca|health_beauty|9|14|7|75|73|4
5296c5bfef0fca38d0572263011f6e35|ToddleTime First Steps Musical Walker|9f29f9c2c0c5440bbd12a73a7d2fd658|baby|12|14|16|343|29.93|3
913803e9e4b81c3fed4841cbbfdc59fd|PowerFlex Resistance Bands|9f6ec8c472c74f76a844b770ac654ecb|sports_leisure|16|14|12|3650|120|3
48a731e170c51eecded8082b9ba71c65|Aero-Smash Badminton Set|9f6ec8c472c74f76a844b770ac654ecb|sports_leisure|19|14|16|267|259|4
9c5568dc227ccef3089ef6c37082a464|Champion's League Soccer Ball|9f6ec8c472c74f76a844b770ac654ecb|sports_leisure|8|14|12|767|159|5
52b4432d5f2efc197d3e792329b38cec|Compact Ergonomic Wireless Mouse|c1ce8b11328b4346a7eaf72e02ee52c6|computers_accessories|15|14|17|241|43.9|1
68361925fcb61b3627e79dd95137ae7f|GameMaster Pro Mouse|c1ce8b11328b4346a7eaf72e02ee52c6|computers_accessories|12|14|12|253|59.9|5
a2a0ecb37f7e027a81081a34fd1cce4d|DataStream External Hard Drive|c1ce8b11328b4346a7eaf72e02ee52c6|computers_accessories|17|14|14|470|75|2
51546b31b0669a44f338a791d4f96ddd|LogicLink Pro-Gaming Mouse|c1ce8b11328b4346a7eaf72e02ee52c6|computers_accessories|5|14|14|200|279.89|5
dc5fd9c9989813f354c865854be80178|Nano-Mouse Wireless Optical Mouse|c1ce8b11328b4346a7eaf72e02ee52c6|computers_accessories|11|14|11|125|28.49|4
10953168e42bc4a9f7bb6468974cb5f8|Page-Turner Novel Collection|c4623dcc98ef4965bf58f71c297feffe|books_general_interest|13|14|14|625|109.9|3
6c3c95f656ad4d31b662c75b31c09f1e|The Traveler's Illustrated Atlas|c4623dcc98ef4965bf58f71c297feffe|books_general_interest|16|14|15|475|57.4|5
8397dc503d1a0c2ac7422701884de5a6|EverGreen Watering Can|c6fd034b143242dea01b9b22a8269805|garden_tools|13|14|13|315|309|29
a5d39bdbd8f8873a55299222206fd522|Stainless Steel Garden Trowel|c6fd034b143242dea01b9b22a8269805|garden_tools|16|14|13|340|47.2|1
3abefa3ab32440bb6f5937c65c6652f8|MysticBloom Eau de Parfum|f33f53cfc384453a91d7eeedb2a7ebfe|perfumery|16|14|12|127|49.9|2
4d7585daba2f8b3ed7f87447908b4237|ExecuVoice Corded Office Phone|087378e5f4e94c078b259db23addda5e|fixed_telephony|8|15|9|300|290|1
c5e19a898511a0e8b60bd98fbc1d72eb|Cyclone-Power Personal Blender|0d1cd3bd48fd461f98b31bd3d3bd258b|small_appliances|38|15|15|2150|220|5
4c84f53b7bc2ec06da784fda591018b4|Precision Coffee Grinder|0d1cd3bd48fd461f98b31bd3d3bd258b|small_appliances|29|15|30|2500|289.99|1
dd1d87b703e4d762b3ecbb5146295361|Spot-Free Detailing Brush|15d0fe4c16a14a419e2604a660085755|auto|10|15|17|279|19.9|5
6978fe95a5bf7452bfef0fee43f55ce8|AccuTire Digital Pressure Gauge|15d0fe4c16a14a419e2604a660085755|auto|5|15|10|767|9.99|5
fdb33d3471c9183b30cea8b7b34e4880|PerformancePro Brake Calipers|15d0fe4c16a14a419e2604a660085755|auto|10|15|14|570|345|3
860ad475cebc2e85e852042dad735be0|Rhythm-Pro Metronome|19a38da5b3474d418f53999c38a87554|musical_instruments|7|15|13|214|35|1
1778cf7281a461e29e202a848bcb2a77|InfinityCube Fidget Toy|2508804df39245f396dc85a0b0af8bbe|cool_stuff|11|15|15|1525|109.13|5
739312eddb4431af9a760e797da4d869|QuirkyCube Desk Toy|2508804df39245f396dc85a0b0af8bbe|cool_stuff|11|15|12|90|15.8|5
665fa52751d42dabaebad0435662fe13|AuraGlow LED Desk Lamp|2508804df39245f396dc85a0b0af8bbe|cool_stuff|29|15|33|525|39.9|4
4142011fdc688f90a55e3101fcd43e2b|The Enigma Box|2508804df39245f396dc85a0b0af8bbe|cool_stuff|15|15|14|203|65|3
4283bfae8ccecf22edb4cc17084aeab0|Mystical Orb Fortune Teller|2508804df39245f396dc85a0b0af8bbe|cool_stuff|15|15|11|175|120|4
ead7a0750955ac63e63b8e0ade03bbc4|Terra-Firm Heavy Duty Garden Fork|2c61d75adb874051bf6eb18a2fe874b7|costruction_tools_garden|12|15|12|1513|16.2|5
ae07626dfa269bbe4dc753edc3ce83b3|Stainless Steel Chronograph Watch|3273abd0ce8a442b8745d1108ed3dcdb|watches_gifts|13|15|13|290|549|1
1a7864db936b730688248bda816f1ce2|MotionWind Automatic Watch Winder|3273abd0ce8a442b8745d1108ed3dcdb|watches_gifts|10|15|13|700|633.14|1
a87ee1e0d2b6d025ecfb1b8322659853|The minimalist's wallet|3273abd0ce8a442b8745d1108ed3dcdb|watches_gifts|4|15|19|750|98.9|4
f3a67aed340d9b5f218c2d177cc720e3|Classic-Time Desk Clock|3273abd0ce8a442b8745d1108ed3dcdb|watches_gifts|9|15|13|420|49.56|4
ba01ca5c2982cedf05294014427c6afe|Luxury Chronograph Watch|3273abd0ce8a442b8745d1108ed3dcdb|watches_gifts|11|15|11|513|579|2
072346978ec57ef87579ba2cea7c7030|Urban Explorer Field Watch|3273abd0ce8a442b8745d1108ed3dcdb|watches_gifts|19|15|16|275|128.99|3
0cf573090c66bb30ac5e53c82bdb0403|ShieldFlex Protective Phone Case|3ad56fff181143458426c945228a69fe|telephony|8|15|13|128|53.61|5
2f178dc91b792930e1ff40a77a123506|ApexPro Premium Smartphone|3ad56fff181143458426c945228a69fe|telephony|13|15|13|369|401.66|4
6b5e28354ababa66e691a8072681427c|ConnectPro Smartphone Stand|3ad56fff181143458426c945228a69fe|telephony|16|15|18|300|79.99|3
abafccbe06074c732dceed6675d5a7ac|PureSoft Organic Cotton Face Towels|60f31f405aa04ba6ab3b0c79c5126afb|bed_bath_table|17|15|24|594|17.9|4
0efc91aa52d1f0669126d3000a94279b|Blackout Curtains with Grommets|60f31f405aa04ba6ab3b0c79c5126afb|bed_bath_table|18|15|25|2100|104.85|5
386eebb43722ab502f04f7900bd2451b|SilkSkin Beauty Sponge|766759f1b14f4e53a0e887f4ebe0a0ca|health_beauty|4|15|12|117|55.52|5
cec29a60285cd686caa31318b3ad3671|Advanced Anti-Aging Skincare System|766759f1b14f4e53a0e887f4ebe0a0ca|health_beauty|12|15|14|692|289.9|4
baa1fd3231ef36f7fea009503748eab4|AgeRewind Retinol Night Cream|766759f1b14f4e53a0e887f4ebe0a0ca|health_beauty|13|15|14|400|57.81|1
f40876e0ef3cd5f9132b1f16b04b1346|Age-Defy Retinol Serum|766759f1b14f4e53a0e887f4ebe0a0ca|health_beauty|17|15|14|427|108.45|1
e0cd006cb0ccbbf5e501be0df7c1e5f4|SnuggleSoft Baby Swaddle|9f29f9c2c0c5440bbd12a73a7d2fd658|baby|11|15|12|195|49.9|2
5e0a88877b8f7889949d0a7b3fc12d14|StrikeForce Bowling Ball|9f6ec8c472c74f76a844b770ac654ecb|sports_leisure|10|15|11|770|67.99|5
03d03978afe1dc3c70e611629e8d8fe8|FlexiWeight Adjustable Dumbbell|9f6ec8c472c74f76a844b770ac654ecb|sports_leisure|15|15|15|1800|39.6|5
564f6caa975212d645b004093145e621|PowerPlay Jump Rope|9f6ec8c472c74f76a844b770ac654ecb|sports_leisure|13|15|13|768|120|5
724108b75f8ef4c9984daac0dcadc482|RunFree Hydration Running Belt|9f6ec8c472c74f76a844b770ac654ecb|sports_leisure|9|15|16|125|53.9|1
80d94e8b1c573406cd537684045cc87a|Insulated Coffee Tumbler|bff9aeebc2314bcfa487833f7fe395f7|housewares|11|15|15|320|69.9|3
d291c64bd499a6f147bffd4f5328b7aa|Compact Cutlery Drawer Organizer|bff9aeebc2314bcfa487833f7fe395f7|housewares|17|15|21|250|45.9|3
863826c035612c8900c972a10fa3b5b1|Multi-Port Power Adapter|c1ce8b11328b4346a7eaf72e02ee52c6|computers_accessories|21|15|13|306|67.42|5
5a286d54a7400c4a0921c6e99300d684|ClickFast Wireless Presenter|c1ce8b11328b4346a7eaf72e02ee52c6|computers_accessories|10|15|15|85|45.9|1
e8b0fa506cda44528a15318cef8a27a0|Mini USB Flash Drive|c1ce8b11328b4346a7eaf72e02ee52c6|computers_accessories|5|15|9|1240|8.9|3
b16cbe318e5c99bf0c0ffde3a92a5ff2|PortaPlay External DVD Drive|c1ce8b11328b4346a7eaf72e02ee52c6|computers_accessories|11|15|14|233|39.9|5
1a909e04ddbc64bda3fc905834678201|ConnectPlus USB Hub|c1ce8b11328b4346a7eaf72e02ee52c6|computers_accessories|7|15|11|213|76.9|3
a8bac9bc4001039c362db47eee5aee9a|Hyperion X-1 Gaming PC|c1ce8b11328b4346a7eaf72e02ee52c6|computers_accessories|15|15|20|6250|2951|1
541d7793096f512080b5b5c25ce3c44f|MicroHub 4-Port USB Hub|c1ce8b11328b4346a7eaf72e02ee52c6|computers_accessories|5|15|13|300|8.5|5
4c1d9c97a7245db3b8d7a32fb4c02286|Curated Collections: A Book of Wonders|c4623dcc98ef4965bf58f71c297feffe|books_general_interest|14|15|17|1320|133.73|4
45448d98662daee2e5ee969475a90826|Echoes of the Past|c4623dcc98ef4965bf58f71c297feffe|books_general_interest|15|15|19|1200|133.23|1
78bef8d05453a2ecd72281bcf2dcbcdc|PageTurner Classic Novel Collection|c4623dcc98ef4965bf58f71c297feffe|books_general_interest|12|15|16|475|35|1
edc8415b709fb70b465f80301ad0a9fe|Journeys Through Time: A History|c4623dcc98ef4965bf58f71c297feffe|books_general_interest|21|15|18|640|45|3
8e80199142878e6d9c9ab17de67eba98|Bloom-Buddy Garden Shears|c6fd034b143242dea01b9b22a8269805|garden_tools|16|15|13|483|44.5|2
ce9aea78d3ed22be94a7f21e52b1e26a|Compact Electric Hand Mixer|01ccecc39c5e429fadf2d7444a852267|home_appliances|10|16|11|150|35|3
513d6bfa0cc5198ae04a6ebf0baeae98|HandyHelper Mini Food Processor|01ccecc39c5e429fadf2d7444a852267|home_appliances|15|16|20|350|14.99|4
c10b7cf3152ae68bd9b4713b2230080d|Retro Style Toaster|01ccecc39c5e429fadf2d7444a852267|home_appliances|16|16|11|11100|42.9|4
ae154f7a67e5289488f78670d3e5b971|SmartToast 2-Slice Toaster|01ccecc39c5e429fadf2d7444a852267|home_appliances|8|16|16|150|34.72|2
5ddf71f0c832e1af820031a5a62beb01|MugWarmer Electric Drink Warmer|01ccecc39c5e429fadf2d7444a852267|home_appliances|3|16|13|100|18.9|3
cf1817039c1c86d9f7a5991817794083|Electric Fabric Shaver|01ccecc39c5e429fadf2d7444a852267|home_appliances|35|16|25|200|63.14|3
5849aea6eb5573c99c98e52682bd94eb|AeroPure Compact Air Purifier|01ccecc39c5e429fadf2d7444a852267|home_appliances|8|16|16|150|184.65|2
081cac4fc215928a462eb2c06a14dffe|Rapid Boil Electric Kettle|01ccecc39c5e429fadf2d7444a852267|home_appliances|8|16|16|150|34.2|5
7dddebba704470d81c5bbfe89a9a1550|Handheld Steam Cleaner|01ccecc39c5e429fadf2d7444a852267|home_appliances|10|16|18|400|24|6
f727147ccedba9da38dc2ab8b496a444|PowerBlend Personal Smoothie Maker|01ccecc39c5e429fadf2d7444a852267|home_appliances|45|16|35|800|41.29|2
6f6019a14b83ba9efe11fabe73eb094b|Compact USB Desk Fan|01ccecc39c5e429fadf2d7444a852267|home_appliances|11|16|11|100|20|5
115d882d50c476a481e899b79aca6174|Single-Serve K-Cup Coffee Maker|01ccecc39c5e429fadf2d7444a852267|home_appliances|10|16|18|600|27|4
5c5396ff3a1b3d492a2aa04730b25904|MorningBrew Coffee Grinder|01ccecc39c5e429fadf2d7444a852267|home_appliances|10|16|18|500|27|4
ccb125d39320e9d900107ce4109589dd|Portable Handheld Vacuum|01ccecc39c5e429fadf2d7444a852267|home_appliances|10|16|18|600|27|1
fb43e2d63e76125c76c8f07c263e0bd4|RapidSteam Pro Garment Iron|01ccecc39c5e429fadf2d7444a852267|home_appliances|45|16|35|950|57.39|2
a01801e4d348c3375e43643085a6b576|Auto-Off Desk Fan|01ccecc39c5e429fadf2d7444a852267|home_appliances|20|16|11|350|92.9|9
c73d2f4d891ae57d20c788f4628d88b9|Personal Handheld Blender|01ccecc39c5e429fadf2d7444a852267|home_appliances|32|16|11|550|99|3
832137af5164ffb89cf407d686aa2d0d|Handy-Helper Food Sealer|01ccecc39c5e429fadf2d7444a852267|home_appliances|2|16|13|100|21.9|1
7e637e48c425541269e7a45882397f9d|Breeze Portable Fan|01ccecc39c5e429fadf2d7444a852267|home_appliances|16|16|11|100|34.9|2
bfef23d9045e75d86cff96fad35a10b0|Handheld Garment Steamer|01ccecc39c5e429fadf2d7444a852267|home_appliances|35|16|25|300|78.09|4
b72569983090c8bcd75fe577f5be5934|Ultra-Quiet Desk Fan|01ccecc39c5e429fadf2d7444a852267|home_appliances|35|16|25|350|217.35|4
31a70a048673639e07f9c3848b590d8d|Compact Desktop Air Purifier|01ccecc39c5e429fadf2d7444a852267|home_appliances|10|16|11|100|35|4
913580fde3e72c3b3e4ce0b79963bee6|Basic-Connect Landline Phone|087378e5f4e94c078b259db23addda5e|fixed_telephony|5|16|13|100|11.15|2
0768657d39e02ff11e1a30708e010588|Cordless Phone with Answering Machine|087378e5f4e94c078b259db23addda5e|fixed_telephony|2|16|11|200|34.99|3
4633dfeb3a2588bdb52af32d504b44eb|Home-Connect Landline Phone|087378e5f4e94c078b259db23addda5e|fixed_telephony|4|16|11|150|21.64|1
68d9c8a95d2b7cb57efe9e1e929bdd6a|Cordless Home Phone|087378e5f4e94c078b259db23addda5e|fixed_telephony|2|16|11|100|39.99|12
d670c0f6be30a062ebd8f8612ea82d71|Connect-Home Digital Phone System|087378e5f4e94c078b259db23addda5e|fixed_telephony|8|16|16|450|178.9|5
389d38a555287ebf3413ce43392cf007|Retro Corded Landline Phone|087378e5f4e94c078b259db23addda5e|fixed_telephony|2|16|11|400|34.9|2
f4a53b6154c996879ab3efb88b2af77e|Clear-Call Cordless Phone|087378e5f4e94c078b259db23addda5e|fixed_telephony|4|16|11|150|18.99|1
